pass_id,tag_id,station_id,pass_code,pass_time,rate,pass_type
20192,88,1,CPM4063047,15/8/2020 13:51,2.8,"away
"
20193,15,14,TJO1815914,15/8/2020 14:10,2.8,"home
"
20194,19,63,FJK1012202,15/8/2020 15:07,2.8,"home
"
20195,93,44,IVC4083227,15/8/2020 15:57,2.2,"home
"
20196,79,39,ZDB1722235,15/8/2020 16:36,1.0,"home
"
20197,19,55,IQR7397186,15/8/2020 17:00,2.8,"home
"
20198,23,51,LSK5805563,15/8/2020 17:12,3.1,"home
"
20199,78,21,KEI8178554,15/8/2020 18:19,1.0,"home
"
20200,9,66,SOY3080305,15/8/2020 18:35,1.5,"home
"
20201,72,29,ILB6329420,15/8/2020 18:52,3.1,"home
"
20202,72,30,IYV2551161,15/8/2020 20:20,1.5,"home
"
20203,45,81,KEL5419730,15/8/2020 20:49,2.8,"home
"
20204,12,21,QRZ7112439,15/8/2020 22:17,13.0,"away
"
20205,87,9,WMP6170751,15/8/2020 23:07,2.8,"away
"
20206,13,44,XQP9932887,15/8/2020 23:19,2.8,"home
"
20207,75,9,IJS4561639,16/8/2020 00:02,2.8,"away
"
20208,18,49,WSB2200532,16/8/2020 00:07,2.8,"home
"
20209,75,44,VVQ9934491,16/8/2020 01:07,2.8,"home
"
20210,25,4,UYN4565166,16/8/2020 01:32,2.8,"away
"
20211,55,40,QIM3192315,16/8/2020 01:51,2.2,"home
"
20212,15,8,GAO4385981,16/8/2020 01:52,2.8,"home
"
20213,84,2,IQC6306871,16/8/2020 02:06,2.8,"away
"
20214,82,81,TRC8849712,16/8/2020 02:34,1.25,"away
"
20215,25,21,UIY9422401,16/8/2020 02:57,2.5,"home
"
20216,100,35,CUA8591906,16/8/2020 03:41,1.25,"away
"
20217,38,45,OWX4684071,16/8/2020 05:21,1.5,"home
"
20218,79,79,LNG7957058,16/8/2020 05:46,2.8,"away
"
20219,40,46,GPV3203167,16/8/2020 06:06,2.8,"home
"
20220,56,9,IVB2505135,16/8/2020 06:15,2.8,"away
"
20221,100,11,KJD9329031,16/8/2020 07:15,2.8,"home
"
20222,89,81,GSC0026830,16/8/2020 07:20,2.8,"home
"
20223,28,46,SOW6233695,16/8/2020 07:30,2.8,"home
"
20224,75,41,JPR6539887,16/8/2020 07:53,2.8,"home
"
20225,45,81,ECN7249771,16/8/2020 09:18,2.8,"home
"
20226,62,38,CVT9762335,16/8/2020 09:23,1.0,"home
"
20227,90,83,FNY8251639,16/8/2020 10:16,2.5,"away
"
20228,63,51,ATE0440803,16/8/2020 11:55,2.8,"home
"
20229,56,35,ETO8526776,16/8/2020 13:07,2.2,"home
"
20230,82,21,OTU6633965,16/8/2020 13:56,2.5,"home
"
20231,16,51,XCY7271298,16/8/2020 15:01,2.0,"home
"
20232,65,21,VRY5795576,16/8/2020 15:44,2.5,"home
"
20233,7,20,MCU4390846,16/8/2020 15:49,13.0,"home
"
20234,95,72,SFW9865032,16/8/2020 15:55,3.1,"home
"
20235,72,33,TRW8530270,16/8/2020 16:43,1.5,"home
"
20236,15,2,ZPD1206740,16/8/2020 18:43,2.8,"home
"
20237,100,16,KSB5827294,16/8/2020 20:56,2.8,"home
"
20238,25,21,ZAY1917769,16/8/2020 21:02,2.5,"home
"
20239,40,45,ZLI4342320,16/8/2020 21:40,2.8,"home
"
20240,49,25,UWQ9645893,16/8/2020 23:04,1.25,"home
"
20241,62,50,HFS8112578,16/8/2020 23:31,2.8,"away
"
20242,84,46,QXW9236148,16/8/2020 23:42,2.2,"away
"
20243,52,21,VDA4013675,16/8/2020 23:44,2.8,"home
"
20244,63,53,DOH5902483,17/8/2020 01:15,2.8,"home
"
20245,54,52,QDB4965403,17/8/2020 02:10,2.8,"home
"
20246,59,25,EKZ0192756,17/8/2020 02:14,1.5,"home
"
20247,39,17,XNY4106002,17/8/2020 02:55,1.0,"home
"
20248,34,21,OZW9838401,17/8/2020 04:12,2.8,"home
"
20249,60,76,FZI0464509,17/8/2020 05:51,1.5,"away
"
20250,81,71,GXT6225051,17/8/2020 06:24,2.8,"home
"
20251,30,5,WTT3160896,17/8/2020 07:15,2.0,"home
"
20252,77,40,BKZ5173252,17/8/2020 07:56,2.5,"home
"
20253,66,21,OCN2430681,17/8/2020 08:59,2.8,"home
"
20254,29,27,SLA7411936,17/8/2020 10:00,3.1,"home
"
20255,41,21,JRW5789665,17/8/2020 10:24,2.8,"home
"
20256,45,74,WTR4734457,17/8/2020 10:56,2.8,"home
"
20257,97,29,TNT2837489,17/8/2020 13:40,2.0,"home
"
20258,100,37,RQV9967388,17/8/2020 15:53,1.0,"away
"
20259,70,13,VIL8894154,17/8/2020 16:20,2.8,"home
"
20260,3,21,ZXR2060501,17/8/2020 17:02,2.2,"home
"
20261,36,75,ZYF7714993,17/8/2020 17:18,2.0,"home
"
20262,47,51,SKB4449004,17/8/2020 17:20,13.0,"home
"
20263,2,11,TNB5153995,17/8/2020 17:38,2.8,"home
"
20264,26,21,BEC9207241,17/8/2020 19:59,2.5,"home
"
20265,81,84,LIK8445292,17/8/2020 20:23,2.8,"home
"
20266,20,13,DMJ7953845,17/8/2020 23:13,2.8,"home
"
20267,95,83,VXA6941254,17/8/2020 23:41,3.1,"home
"
20268,81,81,AIZ5514157,18/8/2020 00:39,1.25,"home
"
20269,67,64,AQP8588232,18/8/2020 00:41,2.5,"home
"
20270,73,65,YSL0675722,18/8/2020 01:46,1.0,"home
"
20271,28,53,MWX3552695,18/8/2020 02:03,2.8,"home
"
20272,80,48,MIV5400778,18/8/2020 02:19,2.8,"away
"
20273,63,51,DGU9485046,18/8/2020 03:27,2.8,"home
"
20274,28,51,BHP8955278,18/8/2020 03:36,2.8,"home
"
20275,39,11,RKI3326978,18/8/2020 03:53,1.0,"home
"
20276,39,1,AKO1683295,18/8/2020 04:11,1.0,"home
"
20277,1,43,TLM4707741,18/8/2020 04:15,2.5,"home
"
20278,92,53,QGI6342079,18/8/2020 04:31,1.0,"home
"
20279,32,67,IFS1073023,18/8/2020 05:13,1.0,"home
"
20280,65,21,NOZ6694342,18/8/2020 05:24,2.5,"home
"
20281,92,53,IHE7199874,18/8/2020 06:06,1.0,"home
"
20282,85,73,FOT9414101,18/8/2020 06:11,2.0,"home
"
20283,2,4,OWU9362441,18/8/2020 06:14,2.8,"home
"
20284,98,11,XIF9331221,18/8/2020 06:20,3.1,"home
"
20285,52,21,JQE9229600,18/8/2020 06:43,2.8,"home
"
20286,21,54,WWR7034664,18/8/2020 06:45,2.8,"away
"
20287,61,61,CKF3594912,18/8/2020 07:47,1.5,"home
"
20288,21,47,TGS5639118,18/8/2020 07:56,1.5,"away
"
20289,95,8,AJX7568702,18/8/2020 10:06,2.8,"away
"
20290,13,42,OZJ4537320,18/8/2020 10:15,2.8,"home
"
20291,61,69,NNW0069739,18/8/2020 10:42,1.5,"home
"
20292,55,42,YAY4748374,18/8/2020 11:09,2.2,"home
"
20293,60,72,FZU2039814,18/8/2020 14:13,3.1,"away
"
20294,26,21,JTH5817288,18/8/2020 15:38,2.5,"home
"
20295,77,38,VPM8876944,18/8/2020 16:03,2.5,"home
"
20296,45,76,JNA7926182,18/8/2020 17:40,2.8,"home
"
20297,98,16,RFZ6585567,18/8/2020 17:54,3.1,"home
"
20298,79,40,BSH2912652,18/8/2020 18:00,1.0,"home
"
20299,45,76,BTM3377325,18/8/2020 18:46,2.8,"home
"
20300,65,21,QKZ5502772,18/8/2020 18:54,2.5,"home
"
20301,97,59,UDT7863321,18/8/2020 19:02,1.25,"away
"
20302,91,21,GHY9205015,18/8/2020 20:34,3.1,"home
"
20303,16,49,ZFE9800047,18/8/2020 21:29,2.0,"home
"
20304,69,75,PJX4279405,18/8/2020 22:06,2.5,"away
"
20305,41,21,XEA5390877,19/8/2020 04:08,2.8,"home
"
20306,92,52,LQV6429463,19/8/2020 04:21,1.0,"home
"
20307,40,39,LNT0122685,19/8/2020 04:22,1.0,"away
"
20308,36,73,SCE4038253,19/8/2020 04:44,2.0,"home
"
20309,74,76,JJV0791398,19/8/2020 04:45,1.25,"away
"
20310,7,45,VXA8223277,19/8/2020 04:53,2.0,"away
"
20311,55,36,VJE2107819,19/8/2020 05:37,2.2,"home
"
20312,35,84,STL2224993,19/8/2020 06:26,2.8,"home
"
20313,86,65,BNV3748255,19/8/2020 06:52,1.0,"home
"
20314,31,24,UCD4840557,19/8/2020 08:02,2.8,"home
"
20315,2,19,HHJ3656542,19/8/2020 09:15,2.8,"home
"
20316,45,80,DIH2817301,19/8/2020 09:20,2.8,"home
"
20317,100,11,CLM4450551,19/8/2020 09:22,2.8,"home
"
20318,72,67,CWD9557291,19/8/2020 10:39,1.5,"away
"
20319,50,46,CFK1585856,19/8/2020 11:20,2.5,"home
"
20320,79,38,QLH6763646,19/8/2020 11:43,1.0,"home
"
20321,33,32,BEU2532462,19/8/2020 12:13,2.8,"home
"
20322,62,38,QMK0672270,19/8/2020 13:06,1.0,"home
"
20323,87,83,HYO4023913,19/8/2020 13:44,2.8,"home
"
20324,55,25,MIJ1692378,19/8/2020 14:01,1.0,"away
"
20325,40,53,QJC3714049,19/8/2020 14:48,2.8,"home
"
20326,61,60,MAF6023258,19/8/2020 15:56,1.5,"home
"
20327,70,41,KBL8540043,19/8/2020 16:40,1.5,"away
"
20328,30,18,GYZ1035404,19/8/2020 16:52,2.0,"home
"
20329,48,21,GCQ8220966,19/8/2020 17:15,3.1,"home
"
20330,46,54,PGV2177502,19/8/2020 17:42,2.8,"home
"
20331,100,29,GTZ8710515,19/8/2020 19:19,3.1,"away
"
20332,100,67,YOO6396720,19/8/2020 19:33,1.25,"away
"
20333,60,31,GQH1632007,19/8/2020 21:22,2.5,"home
"
20334,91,21,XFL2455828,19/8/2020 21:45,3.1,"home
"
20335,57,73,NCQ6419316,19/8/2020 23:19,2.5,"home
"
20336,33,19,RQH0920419,20/8/2020 00:16,2.8,"away
"
20337,99,33,XEE5706469,20/8/2020 00:26,2.8,"home
"
20338,23,13,GON2579524,20/8/2020 01:28,2.8,"away
"
20339,98,33,RNV3065022,20/8/2020 01:57,1.5,"away
"
20340,72,24,FYR5836657,20/8/2020 02:58,1.5,"home
"
20341,42,21,RRE8599122,20/8/2020 03:18,2.8,"home
"
20342,1,2,QAF2835802,20/8/2020 04:20,2.8,"away
"
20343,70,9,BLZ9023100,20/8/2020 05:21,2.8,"home
"
20344,8,77,EOG8778649,20/8/2020 05:31,1.0,"home
"
20345,46,7,ERG5197352,20/8/2020 08:12,2.8,"away
"
20346,72,23,KWM5934125,20/8/2020 08:56,1.5,"home
"
20347,97,24,FVZ2976112,20/8/2020 10:20,2.0,"home
"
20348,59,32,NFY3507146,20/8/2020 10:20,1.5,"home
"
20349,6,63,BYQ2371427,20/8/2020 10:22,2.0,"home
"
20350,1,39,XKS1340844,20/8/2020 10:25,2.5,"home
"
20351,46,67,OJJ0178503,20/8/2020 10:40,2.8,"home
"
20352,77,35,MFJ1811676,20/8/2020 11:11,2.5,"home
"
20353,91,21,CSJ6216562,20/8/2020 11:20,3.1,"home
"
20354,22,23,VNZ9377929,20/8/2020 11:56,3.1,"away
"
20355,22,79,ROG1150006,20/8/2020 12:23,2.8,"home
"
20356,51,53,QKD9900487,20/8/2020 13:36,1.25,"home
"
20357,66,21,BDC7071345,20/8/2020 14:11,2.8,"home
"
20358,61,69,OPI4605188,20/8/2020 15:41,1.5,"home
"
20359,12,15,KPQ8302121,20/8/2020 15:50,1.0,"home
"
20360,33,27,BJY6404798,20/8/2020 16:00,2.8,"home
"
20361,55,79,CFP5121211,20/8/2020 16:18,2.2,"away
"
20362,18,52,KYS0623216,20/8/2020 16:22,2.8,"home
"
20363,56,47,MNR9307344,20/8/2020 16:25,2.2,"away
"
20364,25,32,MBW9070183,20/8/2020 16:27,2.2,"away
"
20365,2,13,RUG2358457,20/8/2020 17:13,2.8,"home
"
20366,92,47,HEI5353865,20/8/2020 17:27,1.0,"home
"
20367,44,59,HFJ3855978,20/8/2020 17:35,1.5,"home
"
20368,87,81,MQH4164001,20/8/2020 18:03,2.8,"home
"
20369,48,21,WGZ2036023,20/8/2020 18:10,3.1,"home
"
20370,95,76,VDR3199035,20/8/2020 18:28,3.1,"home
"
20371,59,11,WQI5733223,20/8/2020 19:11,2.8,"away
"
20372,40,75,DVI8279478,20/8/2020 19:38,2.5,"away
"
20373,2,9,IRX6511716,20/8/2020 19:54,2.8,"home
"
20374,15,8,MWR8922655,20/8/2020 20:01,2.8,"home
"
20375,67,64,KZJ4289036,20/8/2020 20:20,2.5,"home
"
20376,43,50,HNA3201991,20/8/2020 20:25,2.5,"away
"
20377,38,47,IOD8426729,20/8/2020 20:35,1.5,"home
"
20378,93,78,HIP6999292,20/8/2020 20:37,2.5,"away
"
20379,35,78,BWF3552158,20/8/2020 20:38,2.8,"home
"
20380,61,62,MGN3410404,20/8/2020 20:55,1.5,"home
"
20381,80,29,RNG4182375,20/8/2020 22:05,2.8,"home
"
20382,57,81,OVM1965465,20/8/2020 22:21,2.5,"home
"
20383,51,84,BDV6577523,20/8/2020 22:49,2.5,"away
"
20384,9,69,JWX8380672,20/8/2020 23:23,1.5,"home
"
20385,8,72,APB9611294,21/8/2020 00:30,1.0,"home
"
20386,14,25,ELF2292489,21/8/2020 01:18,3.1,"home
"
20387,21,21,UWI9265039,21/8/2020 01:42,2.8,"home
"
20388,86,68,LZW5887627,21/8/2020 01:44,1.0,"home
"
20389,9,70,NYI2598024,21/8/2020 02:18,1.5,"home
"
20390,13,36,IDI6257007,21/8/2020 03:30,2.8,"home
"
20391,54,45,VPW0676077,21/8/2020 03:55,2.8,"home
"
20392,56,14,IIB6247013,21/8/2020 05:28,2.8,"away
"
20393,18,45,KBC6970208,21/8/2020 05:42,2.8,"home
"
20394,32,70,IYD6896393,21/8/2020 06:31,2.2,"home
"
20395,11,48,HRO4197121,21/8/2020 07:31,2.5,"away
"
20396,18,51,AGG8192729,21/8/2020 07:54,2.8,"home
"
20397,90,21,URK1838519,21/8/2020 08:23,2.8,"home
"
20398,97,24,BYG6452929,21/8/2020 08:35,2.0,"home
"
20399,96,1,IVU1230371,21/8/2020 11:55,3.1,"home
"
20400,9,62,CPP7081376,21/8/2020 12:01,1.5,"home
"
20401,7,16,PWM7305359,21/8/2020 12:11,13.0,"home
"
20402,43,4,WJU3588891,21/8/2020 12:27,13.0,"home
"
20403,50,49,SZP9694967,21/8/2020 13:39,2.5,"home
"
20404,8,75,ZPK9423507,21/8/2020 14:51,1.0,"home
"
20405,87,81,JTC1510566,21/8/2020 15:15,2.8,"home
"
20406,54,46,VVB1870541,21/8/2020 15:33,2.8,"home
"
20407,26,21,UXO0111825,21/8/2020 16:05,2.5,"home
"
20408,33,28,YAA5128753,21/8/2020 16:08,2.8,"home
"
20409,68,81,ULV5450008,21/8/2020 16:39,2.0,"home
"
20410,61,69,LNE4288512,21/8/2020 17:12,1.5,"home
"
20411,84,36,FYB6727703,21/8/2020 17:16,2.8,"home
"
20412,60,31,OEL0849446,21/8/2020 19:46,2.5,"home
"
20413,86,56,HLB3264292,21/8/2020 20:53,1.0,"home
"
20414,66,1,GXA2852854,21/8/2020 21:11,2.8,"away
"
20415,40,48,CSV1273578,21/8/2020 21:49,2.8,"home
"
20416,33,24,SRU6277341,21/8/2020 21:56,2.8,"home
"
20417,98,19,PWR6544948,21/8/2020 22:04,3.1,"home
"
20418,30,6,LEB8109867,21/8/2020 22:27,2.0,"home
"
20419,72,30,RNO1330070,21/8/2020 22:34,1.5,"home
"
20420,28,45,CDZ8451570,21/8/2020 22:45,2.8,"home
"
20421,40,28,TJV5258720,21/8/2020 22:58,3.1,"away
"
20422,94,44,ZSQ6405212,21/8/2020 23:12,2.5,"home
"
20423,95,79,YHI3653666,22/8/2020 00:10,3.1,"home
"
20424,44,54,SLY2823908,22/8/2020 00:42,1.5,"home
"
20425,58,29,TKP8955711,22/8/2020 01:21,2.5,"home
"
20426,6,58,DJO2386218,22/8/2020 02:37,2.0,"home
"
20427,44,70,WQO6385031,22/8/2020 03:07,1.5,"home
"
20428,99,54,MZH8603428,22/8/2020 05:45,2.0,"away
"
20429,100,14,LSP8720464,22/8/2020 08:18,2.8,"home
"
20430,82,21,IXJ9982328,22/8/2020 08:21,2.5,"home
"
20431,40,63,BDW6660686,22/8/2020 08:34,1.25,"away
"
20432,89,83,TFE2443172,22/8/2020 08:48,2.8,"home
"
20433,32,66,CUX7108779,22/8/2020 09:57,1.0,"home
"
20434,73,41,JGJ7705209,22/8/2020 11:18,2.2,"away
"
20435,62,23,ORB7549097,22/8/2020 11:19,2.2,"away
"
20436,40,47,IFJ9105333,22/8/2020 12:18,2.8,"home
"
20437,46,61,VMY2791703,22/8/2020 12:52,2.8,"home
"
20438,96,5,QHE5321764,22/8/2020 13:36,3.1,"home
"
20439,7,5,GCW2189789,22/8/2020 15:08,13.0,"home
"
20440,43,7,JMH6660431,22/8/2020 15:23,13.0,"home
"
20441,94,65,TWY4745552,22/8/2020 15:27,2.2,"away
"
20442,18,51,MKB4481092,22/8/2020 15:46,2.8,"home
"
20443,56,70,JVZ5829306,22/8/2020 15:54,1.0,"away
"
20444,50,49,CMC1262413,22/8/2020 16:03,2.5,"home
"
20445,95,71,GIA9295525,22/8/2020 16:21,3.1,"home
"
20446,86,68,LIO0200164,22/8/2020 16:54,1.0,"home
"
20447,77,34,VYT2659611,22/8/2020 17:56,2.8,"away
"
20448,95,74,UCQ0777365,22/8/2020 18:52,3.1,"home
"
20449,47,46,DAU8050551,22/8/2020 20:09,13.0,"home
"
20450,17,18,NNN0453368,22/8/2020 20:34,2.8,"away
"
20451,78,21,NEG1751146,22/8/2020 21:22,1.0,"home
"
20452,67,69,OOB0560190,22/8/2020 23:44,2.5,"home
"
20453,4,35,MTK9431985,23/8/2020 01:28,2.8,"home
"
20454,64,59,PLD1251161,23/8/2020 01:29,2.8,"home
"
20455,51,62,SVQ8801621,23/8/2020 02:34,2.0,"away
"
20456,1,37,OFQ0410103,23/8/2020 03:32,2.5,"home
"
20457,35,76,BEZ0549172,23/8/2020 04:42,2.8,"home
"
20458,26,21,FWX7687161,23/8/2020 05:05,2.5,"home
"
20459,17,77,EFO6056426,23/8/2020 05:06,2.0,"home
"
20460,78,11,KOM2913449,23/8/2020 05:58,2.8,"away
"
20461,16,17,ROT2818884,23/8/2020 06:11,2.8,"away
"
20462,70,72,FEO3727120,23/8/2020 07:08,2.8,"away
"
20463,15,7,TSD7639591,23/8/2020 07:28,2.8,"home
"
20464,82,12,OOI5648905,23/8/2020 09:24,2.8,"away
"
20465,12,13,EWB4236010,23/8/2020 09:43,1.0,"home
"
20466,72,32,EWZ4979560,23/8/2020 12:15,1.5,"home
"
20467,28,48,ODQ1682725,23/8/2020 12:43,2.8,"home
"
20468,41,73,GTV8550552,23/8/2020 13:14,1.25,"away
"
20469,30,20,KMN5234396,23/8/2020 13:45,2.0,"home
"
20470,54,50,IEC0953353,23/8/2020 16:32,2.8,"home
"
20471,7,3,SID5019491,23/8/2020 16:51,13.0,"home
"
20472,19,57,UWD6429769,23/8/2020 18:36,2.8,"home
"
20473,10,37,CIX8907559,23/8/2020 19:01,2.5,"away
"
20474,28,52,BZY0359025,23/8/2020 19:51,2.8,"home
"
20475,60,23,QUR6238739,23/8/2020 19:58,2.5,"home
"
20476,12,8,TTU0451786,23/8/2020 20:45,1.0,"home
"
20477,59,40,MSR4893854,23/8/2020 20:57,1.0,"away
"
20478,52,57,DVY5251158,23/8/2020 21:07,2.5,"away
"
20479,40,28,HMZ0587561,23/8/2020 22:25,1.25,"away
"
20480,37,26,SPN9709146,23/8/2020 22:47,2.0,"away
"
20481,65,84,THQ9395810,23/8/2020 23:34,2.8,"away
"
20482,54,48,OYX4806097,24/8/2020 01:16,2.8,"home
"
20483,4,65,LQS1518862,24/8/2020 01:17,2.0,"away
"
20484,6,63,TVO0084936,24/8/2020 01:24,2.0,"home
"
20485,64,55,DLF9666109,24/8/2020 02:37,2.8,"home
"
20486,69,20,LAW4539559,24/8/2020 03:44,2.8,"away
"
20487,65,21,GGB4348736,24/8/2020 04:23,2.5,"home
"
20488,48,21,BGV5304247,24/8/2020 05:07,3.1,"home
"
20489,40,45,YDZ0584794,24/8/2020 05:13,2.8,"home
"
20490,26,21,OPV1901825,24/8/2020 07:27,2.5,"home
"
20491,22,75,TAB1026668,24/8/2020 08:08,2.8,"home
"
20492,72,33,RFI2296173,24/8/2020 09:27,1.5,"home
"
20493,18,46,BGP5039646,24/8/2020 09:27,2.8,"home
"
20494,85,72,EJD7975720,24/8/2020 09:38,2.0,"home
"
20495,73,69,UZL7585348,24/8/2020 09:42,2.2,"home
"
20496,48,21,CUU1651833,24/8/2020 09:53,3.1,"home
"
20497,7,1,OOJ8466591,24/8/2020 10:00,2.8,"home
"
20498,23,48,RCV3189440,24/8/2020 11:08,1.25,"home
"
20499,6,57,PFI0422520,24/8/2020 13:02,2.0,"home
"
20500,53,63,MHZ2971737,24/8/2020 14:55,2.8,"away
"
20501,90,21,KFQ8703059,24/8/2020 17:22,2.8,"home
"
20502,8,72,HAH3796737,24/8/2020 20:17,1.0,"home
"
20503,97,29,GIZ7960884,24/8/2020 21:21,2.0,"home
"
20504,69,35,GYM4885467,24/8/2020 21:30,1.5,"home
"
20505,4,35,VAM2097985,24/8/2020 22:13,2.8,"home
"
20506,58,31,YWU2168065,25/8/2020 00:46,2.5,"home
"
20507,72,30,OBC3023300,25/8/2020 01:46,1.5,"home
"
20508,93,41,VOE5144724,25/8/2020 01:46,2.2,"home
"
20509,94,81,JWE5526767,25/8/2020 02:36,2.0,"away
"
20510,82,63,RZM1637608,25/8/2020 03:08,1.25,"away
"
20511,3,34,FQY8534459,25/8/2020 07:40,2.2,"away
"
20512,22,71,GZT2536189,25/8/2020 08:04,2.8,"home
"
20513,56,35,YXU6761973,25/8/2020 08:14,2.2,"home
"
20514,37,69,XCH9473509,25/8/2020 08:27,1.0,"away
"
20515,73,69,SWZ8721483,25/8/2020 08:49,1.0,"home
"
20516,100,15,MMR9406261,25/8/2020 09:13,2.8,"home
"
20517,55,38,ARN5778921,25/8/2020 09:26,2.2,"home
"
20518,73,68,FYN0320563,25/8/2020 09:33,1.0,"home
"
20519,86,62,SBD4738467,25/8/2020 09:44,1.0,"home
"
20520,77,38,RAL2335520,25/8/2020 09:45,2.5,"home
"
20521,94,11,SLM3662793,25/8/2020 10:01,2.8,"away
"
20522,54,57,DIU5889849,25/8/2020 11:43,1.25,"away
"
20523,78,9,EOI2690377,25/8/2020 14:59,2.8,"away
"
20524,49,30,KRV7652114,25/8/2020 15:07,1.25,"home
"
20525,46,63,PDD8922462,25/8/2020 15:46,2.8,"home
"
20526,95,82,QRF2853148,25/8/2020 15:51,3.1,"home
"
20527,97,33,ANM4183457,25/8/2020 16:16,2.0,"home
"
20528,95,77,QBY2575603,25/8/2020 16:26,3.1,"home
"
20529,48,21,KFS3169150,25/8/2020 17:18,3.1,"home
"
20530,52,81,FYA2199989,25/8/2020 17:53,3.1,"away
"
20531,31,24,HKZ9505709,25/8/2020 20:46,2.8,"home
"
20532,28,49,GHK7955592,25/8/2020 23:18,2.8,"home
"
20533,43,9,VAH5151221,26/8/2020 00:01,13.0,"home
"
20534,47,46,AZE4188178,26/8/2020 00:29,13.0,"home
"
20535,8,73,BNM7696633,26/8/2020 01:29,1.0,"home
"
20536,66,21,DUC7660653,26/8/2020 02:21,2.8,"home
"
20537,60,32,XOZ7756950,26/8/2020 02:44,2.5,"home
"
20538,14,4,MMR0542219,26/8/2020 02:46,2.8,"away
"
20539,36,70,LKL9109365,26/8/2020 02:58,2.5,"away
"
20540,4,38,NJK0576243,26/8/2020 03:19,2.8,"home
"
20541,86,81,JAI4489914,26/8/2020 03:47,1.0,"away
"
20542,77,43,GAT6333025,26/8/2020 04:24,2.5,"home
"
20543,9,54,PEF5735339,26/8/2020 05:21,1.5,"home
"
20544,32,66,EHG8017401,26/8/2020 06:02,1.0,"home
"
20545,46,57,UNX3701460,26/8/2020 08:36,2.8,"home
"
20546,99,31,KOL3288068,26/8/2020 08:40,2.8,"home
"
20547,43,17,SAV5734889,26/8/2020 08:46,13.0,"home
"
20548,80,32,COA7850252,26/8/2020 09:00,2.8,"home
"
20549,93,35,BXM9164489,26/8/2020 10:09,2.2,"home
"
20550,82,21,FCN4495501,26/8/2020 10:52,2.5,"home
"
20551,45,72,FJU5430655,26/8/2020 11:01,2.8,"home
"
20552,97,25,LPQ6867459,26/8/2020 11:57,2.0,"home
"
20553,40,53,LMA6959694,26/8/2020 12:14,2.8,"home
"
20554,54,46,QRG2740644,26/8/2020 12:24,2.8,"home
"
20555,88,82,FTD8675387,26/8/2020 12:43,1.25,"away
"
20556,72,33,SRG3049064,26/8/2020 12:50,1.5,"home
"
20557,12,51,MHE4955613,26/8/2020 13:25,1.0,"away
"
20558,49,25,BEZ0199880,26/8/2020 13:29,1.25,"home
"
20559,31,27,NHK5562120,26/8/2020 13:30,2.8,"home
"
20560,80,34,NIC6025527,26/8/2020 15:05,2.8,"home
"
20561,89,81,LDJ4936876,26/8/2020 15:50,2.8,"home
"
20562,1,41,EJZ4730516,26/8/2020 18:07,2.5,"home
"
20563,43,5,WMZ1373684,26/8/2020 18:09,13.0,"home
"
20564,71,65,XNT9902786,26/8/2020 19:32,2.5,"home
"
20565,7,11,DDE9760613,26/8/2020 21:07,13.0,"home
"
20566,33,24,TOG2872908,26/8/2020 21:09,2.8,"home
"
20567,48,21,BBJ5065616,26/8/2020 22:09,3.1,"home
"
20568,100,7,ILO0405462,26/8/2020 23:33,2.8,"home
"
20569,79,44,CNB1350388,27/8/2020 00:31,1.0,"home
"
20570,34,21,NQK1469972,27/8/2020 01:57,2.8,"home
"
20571,72,34,GSG1756147,27/8/2020 02:09,1.5,"home
"
20572,90,80,YMP8487031,27/8/2020 02:17,1.25,"away
"
20573,64,65,KQZ0151936,27/8/2020 02:31,2.8,"home
"
20574,94,30,OFA2412013,27/8/2020 03:00,2.2,"away
"
20575,95,81,EIW5981127,27/8/2020 03:03,3.1,"home
"
20576,31,29,YTC7574646,27/8/2020 03:05,2.8,"home
"
20577,100,5,WGI1127615,27/8/2020 03:12,2.8,"home
"
20578,30,40,QXD4081661,27/8/2020 03:32,1.25,"away
"
20579,65,6,VPX5253801,27/8/2020 03:59,2.8,"away
"
20580,6,55,QVQ1229065,27/8/2020 04:08,2.0,"home
"
20581,79,36,FXB5119407,27/8/2020 04:30,1.0,"home
"
20582,35,76,OUX4072244,27/8/2020 05:13,2.8,"home
"
20583,31,32,LIV2789971,27/8/2020 06:41,2.8,"home
"
20584,31,32,WGO9938790,27/8/2020 07:16,2.8,"home
"
20585,21,21,NRS9123739,27/8/2020 07:20,2.8,"home
"
20586,78,15,QGP4014781,27/8/2020 07:37,2.8,"away
"
20587,58,31,WFZ1432005,27/8/2020 08:02,2.5,"home
"
20588,67,68,XCS3217488,27/8/2020 08:35,2.5,"home
"
20589,52,21,YBM8878720,27/8/2020 09:13,2.8,"home
"
20590,35,80,WCA7572626,27/8/2020 09:47,2.8,"home
"
20591,72,34,XDH2457368,27/8/2020 09:50,1.5,"home
"
20592,52,21,RAG1072018,27/8/2020 09:59,2.8,"home
"
20593,30,63,GHD3384860,27/8/2020 10:55,2.2,"away
"
20594,32,63,JYO4073372,27/8/2020 10:57,1.0,"home
"
20595,53,49,MFG6077559,27/8/2020 14:20,2.5,"home
"
20596,60,57,DPH2748262,27/8/2020 14:41,2.0,"away
"
20597,96,14,RUX4330877,27/8/2020 15:22,3.1,"home
"
20598,86,54,GLX3349380,27/8/2020 15:39,1.0,"home
"
20599,66,21,BVB3755488,27/8/2020 16:05,2.8,"home
"
20600,56,31,QQG1616825,27/8/2020 18:48,2.2,"away
"
